ow_temp,ow_humidity,ow_pressure,ow_wind_speed,ow_wind_deg,ow_clouds,ow_pm10,ow_pm2_5,ow_co,ow_no2,ow_so2,ow_o3,aqi_aqicn,city,hour,day,month,weekday,timestamp_utc,temp,humidity,pressure,wind_speed,aqi,pm2_5,pm10,no2,so2,co
29.2,77,1006.2,13.7,249,1,61.5,26.1,287.0,16.1,14.6,62.0,86,Karachi,14.0,10.0,5.0,5.0,2025-05-10 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,81,1007.1,13.2,255,5,62.4,26.9,283.0,19.1,13.9,48.0,86,Karachi,15.0,10.0,5.0,5.0,2025-05-10 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,81,1007.5,11.5,260,10,63.3,27.5,271.0,20.1,13.6,43.0,87,Karachi,16.0,10.0,5.0,5.0,2025-05-10 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,82,1007.8,11.8,257,27,61.9,27.9,253.0,19.9,13.3,43.0,87,Karachi,17.0,10.0,5.0,5.0,2025-05-10 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,81,1007.7,12.7,259,34,63.1,28.2,234.0,18.8,12.7,44.0,87,Karachi,18.0,10.0,5.0,5.0,2025-05-10 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,81,1007.3,13.4,258,31,63.3,28.0,211.0,16.2,11.2,47.0,87,Karachi,19.0,10.0,5.0,5.0,2025-05-10 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,83,1007.0,14.3,280,36,63.3,27.3,186.0,12.7,9.2,52.0,88,Karachi,20.0,10.0,5.0,5.0,2025-05-10 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,83,1006.4,11.4,286,42,62.2,26.7,172.0,9.9,7.8,56.0,88,Karachi,21.0,10.0,5.0,5.0,2025-05-10 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,83,1006.4,10.5,290,33,59.3,26.3,169.0,8.2,7.2,58.0,88,Karachi,22.0,10.0,5.0,5.0,2025-05-10 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,84,1006.2,9.0,275,40,57.0,25.9,176.0,7.2,7.3,58.0,88,Karachi,23.0,10.0,5.0,5.0,2025-05-10 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,86,1006.3,9.6,275,40,56.9,25.5,200.0,6.9,7.9,60.0,88,Karachi,0.0,11.0,5.0,6.0,2025-05-11 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.4,88,1006.6,8.6,281,40,56.0,25.8,263.0,8.9,9.7,59.0,88,Karachi,1.0,11.0,5.0,6.0,2025-05-11 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,86,1006.8,8.6,268,2,62.4,27.9,344.0,11.6,12.3,60.0,87,Karachi,2.0,11.0,5.0,6.0,2025-05-11 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.4,78,1007.2,9.2,259,40,71.9,30.0,387.0,12.8,14.7,65.0,87,Karachi,3.0,11.0,5.0,6.0,2025-05-11 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.8,70,1007.6,10.8,255,40,78.7,31.8,356.0,11.2,16.8,82.0,87,Karachi,4.0,11.0,5.0,6.0,2025-05-11 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.7,66,1007.7,13.1,251,40,82.9,33.6,288.0,8.1,18.8,103.0,87,Karachi,5.0,11.0,5.0,6.0,2025-05-11 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,64,1007.5,15.0,246,6,85.0,35.3,237.0,5.6,19.7,119.0,87,Karachi,6.0,11.0,5.0,6.0,2025-05-11 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,63,1006.9,15.7,243,6,84.1,35.2,224.0,4.4,18.9,123.0,87,Karachi,7.0,11.0,5.0,6.0,2025-05-11 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,62,1006.0,16.7,237,4,81.7,34.2,227.0,3.7,17.0,120.0,87,Karachi,8.0,11.0,5.0,6.0,2025-05-11 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,64,1005.0,17.3,237,7,78.9,33.1,238.0,3.7,15.4,115.0,86,Karachi,9.0,11.0,5.0,6.0,2025-05-11 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,64,1004.2,18.0,243,6,76.4,32.0,258.0,4.3,14.6,108.0,86,Karachi,10.0,11.0,5.0,6.0,2025-05-11 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.6,65,1004.1,14.5,248,15,74.0,31.0,285.0,5.6,14.0,98.0,86,Karachi,11.0,11.0,5.0,6.0,2025-05-11 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,65,1004.0,11.4,237,7,106.4,43.9,305.0,8.2,14.9,90.0,86,Karachi,12.0,11.0,5.0,6.0,2025-05-11 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.5,74,1003.8,13.3,235,29,104.3,43.8,312.0,11.0,14.8,81.0,88,Karachi,13.0,11.0,5.0,6.0,2025-05-11 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.3,81,1003.5,15.0,233,5,99.4,43.4,311.0,14.9,14.7,68.0,90,Karachi,14.0,11.0,5.0,6.0,2025-05-11 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,85,1004.3,13.7,247,17,95.7,43.5,302.0,17.8,14.3,59.0,91,Karachi,15.0,11.0,5.0,6.0,2025-05-11 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,83,1005.3,14.0,241,77,87.8,43.3,283.0,19.2,13.4,56.0,93,Karachi,16.0,11.0,5.0,6.0,2025-05-11 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,83,1006.3,14.4,257,35,87.5,43.2,257.0,19.7,12.2,56.0,94,Karachi,17.0,11.0,5.0,6.0,2025-05-11 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,84,1006.4,12.7,259,30,86.6,43.1,232.0,19.2,11.1,57.0,95,Karachi,18.0,11.0,5.0,6.0,2025-05-11 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,86,1005.7,12.1,240,19,85.4,42.4,210.0,17.2,10.3,60.0,97,Karachi,19.0,11.0,5.0,6.0,2025-05-11 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,86,1005.1,12.2,243,27,84.3,41.2,189.0,14.3,9.6,64.0,98,Karachi,20.0,11.0,5.0,6.0,2025-05-11 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,86,1004.7,10.2,244,36,83.8,40.0,175.0,11.8,9.0,67.0,99,Karachi,21.0,11.0,5.0,6.0,2025-05-11 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,86,1004.2,10.0,242,14,82.0,38.8,169.0,10.2,8.1,68.0,100,Karachi,22.0,11.0,5.0,6.0,2025-05-11 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,88,1004.1,10.0,240,21,80.3,37.7,169.0,9.0,7.2,68.0,102,Karachi,23.0,11.0,5.0,6.0,2025-05-11 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.4,89,1004.4,9.7,242,15,71.2,35.7,183.0,8.8,7.5,69.0,103,Karachi,0.0,12.0,5.0,0.0,2025-05-12 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,87,1004.6,11.6,240,27,71.2,35.5,223.0,9.2,9.2,73.0,104,Karachi,1.0,12.0,5.0,0.0,2025-05-12 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,83,1005.1,12.6,244,12,85.0,36.8,276.0,9.8,11.6,79.0,105,Karachi,2.0,12.0,5.0,0.0,2025-05-12 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,75,1005.9,12.8,250,20,89.6,36.0,305.0,9.6,13.6,87.0,106,Karachi,3.0,12.0,5.0,0.0,2025-05-12 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.6,68,1006.2,14.5,250,100,89.6,35.4,288.0,8.0,14.9,99.0,107,Karachi,4.0,12.0,5.0,0.0,2025-05-12 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,65,1006.0,16.2,247,87,92.2,35.2,248.0,5.7,15.9,112.0,107,Karachi,5.0,12.0,5.0,0.0,2025-05-12 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.7,65,1005.7,17.8,244,100,95.9,35.2,219.0,3.9,16.2,121.0,107,Karachi,6.0,12.0,5.0,0.0,2025-05-12 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.1,64,1005.1,18.5,243,99,102.9,34.8,214.0,3.1,15.6,122.0,107,Karachi,7.0,12.0,5.0,0.0,2025-05-12 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,65,1004.5,18.1,245,99,100.8,33.5,219.0,2.9,14.4,119.0,107,Karachi,8.0,12.0,5.0,0.0,2025-05-12 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.8,65,1003.9,18.1,242,100,96.2,31.8,228.0,3.2,13.4,115.0,107,Karachi,9.0,12.0,5.0,0.0,2025-05-12 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,68,1003.0,18.1,241,100,92.0,29.9,240.0,3.8,13.0,110.0,107,Karachi,10.0,12.0,5.0,0.0,2025-05-12 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,67,1003.0,16.7,246,100,85.4,27.6,256.0,4.8,12.7,104.0,107,Karachi,11.0,12.0,5.0,0.0,2025-05-12 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.0,68,1002.8,15.5,245,15,68.5,22.1,269.0,6.4,13.2,97.0,106,Karachi,12.0,12.0,5.0,0.0,2025-05-12 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.6,73,1002.5,17.0,234,11,59.5,20.0,276.0,8.5,13.4,90.0,104,Karachi,13.0,12.0,5.0,0.0,2025-05-12 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,76,1002.9,13.2,235,1,50.2,18.4,280.0,11.4,13.6,81.0,101,Karachi,14.0,12.0,5.0,0.0,2025-05-12 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,79,1003.8,12.2,221,14,42.4,17.6,282.0,13.7,13.4,73.0,99,Karachi,15.0,12.0,5.0,0.0,2025-05-12 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.4,79,1004.3,12.7,219,5,35.6,17.2,285.0,15.0,12.6,69.0,97,Karachi,16.0,12.0,5.0,0.0,2025-05-12 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,82,1004.8,10.8,232,13,31.8,16.6,286.0,15.8,11.3,67.0,94,Karachi,17.0,12.0,5.0,0.0,2025-05-12 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,84,1005.2,10.0,232,1,29.3,16.6,277.0,15.9,10.2,66.0,92,Karachi,18.0,12.0,5.0,0.0,2025-05-12 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,86,1005.0,9.1,238,40,27.6,16.8,250.0,15.0,9.3,66.0,90,Karachi,19.0,12.0,5.0,0.0,2025-05-12 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,88,1004.5,8.8,242,40,26.1,16.4,214.0,13.4,8.5,67.0,87,Karachi,20.0,12.0,5.0,0.0,2025-05-12 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.2,90,1003.8,8.7,236,40,24.9,15.7,187.0,11.8,7.8,68.0,85,Karachi,21.0,12.0,5.0,0.0,2025-05-12 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.0,91,1003.6,9.4,244,4,24.2,15.1,174.0,10.2,7.2,69.0,83,Karachi,22.0,12.0,5.0,0.0,2025-05-12 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.9,92,1003.7,8.2,238,1,24.5,14.9,171.0,8.7,6.7,71.0,81,Karachi,23.0,12.0,5.0,0.0,2025-05-12 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
26.8,92,1004.0,9.7,242,2,26.8,15.4,182.0,7.3,7.1,75.0,79,Karachi,0.0,13.0,5.0,1.0,2025-05-13 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.4,91,1004.2,11.0,236,13,27.8,16.2,222.0,8.0,8.3,77.0,77,Karachi,1.0,13.0,5.0,1.0,2025-05-13 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,87,1004.8,12.7,235,19,33.1,18.3,277.0,8.8,10.0,81.0,75,Karachi,2.0,13.0,5.0,1.0,2025-05-13 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.2,78,1005.6,13.5,243,28,37.3,19.7,307.0,8.9,11.6,87.0,74,Karachi,3.0,13.0,5.0,1.0,2025-05-13 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.4,70,1006.3,14.4,244,35,40.4,20.9,289.0,7.6,13.2,97.0,72,Karachi,4.0,13.0,5.0,1.0,2025-05-13 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.4,64,1006.4,15.6,247,68,44.0,22.4,247.0,5.6,14.7,108.0,71,Karachi,5.0,13.0,5.0,1.0,2025-05-13 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,62,1006.2,16.3,247,75,46.6,23.3,216.0,4.1,15.6,116.0,70,Karachi,6.0,13.0,5.0,1.0,2025-05-13 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.6,60,1005.6,16.5,243,54,49.8,23.9,209.0,3.4,15.4,119.0,69,Karachi,7.0,13.0,5.0,1.0,2025-05-13 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.7,62,1004.9,16.9,241,55,52.6,23.9,213.0,3.2,14.6,118.0,68,Karachi,8.0,13.0,5.0,1.0,2025-05-13 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.4,64,1004.0,17.3,240,19,55.4,23.7,223.0,3.4,13.8,115.0,67,Karachi,9.0,13.0,5.0,1.0,2025-05-13 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.2,64,1003.3,16.0,240,5,53.7,22.9,241.0,4.0,13.2,110.0,66,Karachi,10.0,13.0,5.0,1.0,2025-05-13 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.0,62,1003.3,15.1,245,1,48.0,21.6,266.0,5.1,12.7,102.0,66,Karachi,11.0,13.0,5.0,1.0,2025-05-13 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.5,67,1003.3,13.8,246,22,47.4,20.5,285.0,7.1,14.8,97.0,65,Karachi,12.0,13.0,5.0,1.0,2025-05-13 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.3,71,1003.5,12.8,239,5,42.8,20.4,294.0,9.9,15.4,88.0,65,Karachi,13.0,13.0,5.0,1.0,2025-05-13 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,76,1003.5,11.5,230,1,38.4,20.1,298.0,13.8,16.1,76.0,65,Karachi,14.0,13.0,5.0,1.0,2025-05-13 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,82,1003.9,12.2,209,10,34.1,19.8,296.0,16.9,16.2,66.0,65,Karachi,15.0,13.0,5.0,1.0,2025-05-13 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.8,82,1004.6,11.4,207,12,31.5,19.8,287.0,18.4,15.2,61.0,65,Karachi,16.0,13.0,5.0,1.0,2025-05-13 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.7,82,1005.1,10.9,232,21,31.0,19.8,272.0,19.0,13.5,59.0,66,Karachi,17.0,13.0,5.0,1.0,2025-05-13 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.5,85,1004.9,10.7,233,1,30.5,20.0,254.0,18.9,11.9,57.0,66,Karachi,18.0,13.0,5.0,1.0,2025-05-13 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.2,88,1004.6,11.8,244,40,29.9,20.0,230.0,17.8,10.5,56.0,66,Karachi,19.0,13.0,5.0,1.0,2025-05-13 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.0,89,1004.4,8.4,251,2,29.1,19.7,202.0,15.9,9.3,56.0,67,Karachi,20.0,13.0,5.0,1.0,2025-05-13 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.8,91,1004.1,7.6,265,3,28.5,18.9,184.0,14.0,8.4,57.0,67,Karachi,21.0,13.0,5.0,1.0,2025-05-13 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.5,92,1003.9,7.4,267,40,29.0,18.5,176.0,11.9,8.0,59.0,67,Karachi,22.0,13.0,5.0,1.0,2025-05-13 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,93,1003.9,8.0,252,40,30.9,18.6,178.0,9.8,7.9,62.0,67,Karachi,23.0,13.0,5.0,1.0,2025-05-13 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.3,93,1004.1,7.5,260,40,23.6,16.0,201.0,7.8,8.0,65.0,68,Karachi,0.0,14.0,5.0,2.0,2025-05-14 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,90,1004.0,8.5,270,40,26.4,16.7,267.0,9.3,9.1,65.0,68,Karachi,1.0,14.0,5.0,2.0,2025-05-14 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,87,1004.6,7.6,263,40,31.2,18.5,354.0,11.2,10.8,67.0,68,Karachi,2.0,14.0,5.0,2.0,2025-05-14 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.1,77,1005.0,9.4,258,40,35.5,20.0,404.0,12.0,12.9,74.0,68,Karachi,3.0,14.0,5.0,2.0,2025-05-14 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.6,69,1005.5,9.5,256,40,40.2,21.7,379.0,10.5,16.0,92.0,68,Karachi,4.0,14.0,5.0,2.0,2025-05-14 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
33.0,62,1005.5,10.2,244,40,48.3,24.2,317.0,7.9,19.6,116.0,68,Karachi,5.0,14.0,5.0,2.0,2025-05-14 05:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
33.8,59,1005.4,12.0,234,40,58.9,26.9,270.0,5.8,21.5,133.0,68,Karachi,6.0,14.0,5.0,2.0,2025-05-14 06:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
34.3,58,1005.0,13.4,230,40,63.6,27.6,257.0,4.7,20.5,137.0,68,Karachi,7.0,14.0,5.0,2.0,2025-05-14 07:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
34.5,57,1004.5,14.9,223,40,62.6,26.5,259.0,4.0,17.9,133.0,69,Karachi,8.0,14.0,5.0,2.0,2025-05-14 08:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
34.1,57,1003.6,15.5,224,40,61.9,25.3,269.0,4.1,15.7,127.0,69,Karachi,9.0,14.0,5.0,2.0,2025-05-14 09:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
34.0,56,1003.4,11.6,228,40,63.8,25.0,287.0,4.7,14.5,120.0,69,Karachi,10.0,14.0,5.0,2.0,2025-05-14 10:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
33.5,59,1002.7,14.7,219,40,62.2,24.6,312.0,6.0,13.7,112.0,69,Karachi,11.0,14.0,5.0,2.0,2025-05-14 11:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
32.5,65,1002.7,13.0,221,1,75.0,27.6,337.0,9.0,15.4,101.0,73,Karachi,12.0,14.0,5.0,2.0,2025-05-14 12:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.8,69,1003.0,13.3,205,40,67.1,27.0,365.0,14.3,15.1,87.0,75,Karachi,13.0,14.0,5.0,2.0,2025-05-14 13:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.0,76,1003.4,12.6,202,40,56.0,25.4,394.0,21.5,14.7,68.0,71,Karachi,14.0,14.0,5.0,2.0,2025-05-14 14:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.5,80,1004.0,11.5,188,40,46.4,24.5,403.0,26.4,14.1,54.0,71,Karachi,15.0,14.0,5.0,2.0,2025-05-14 15:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.4,81,1004.4,12.8,204,40,41.0,23.3,381.0,26.8,13.1,50.0,72,Karachi,16.0,14.0,5.0,2.0,2025-05-14 16:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.1,83,1005.0,9.2,223,4,38.5,22.1,339.0,24.8,11.8,50.0,72,Karachi,17.0,14.0,5.0,2.0,2025-05-14 17:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.9,85,1005.4,7.3,205,40,36.6,21.5,299.0,22.9,10.8,51.0,72,Karachi,18.0,14.0,5.0,2.0,2025-05-14 18:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.6,88,1005.1,8.4,220,40,35.7,21.5,262.0,21.9,10.2,49.0,72,Karachi,19.0,14.0,5.0,2.0,2025-05-14 19:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,89,1004.7,7.3,242,40,35.5,21.7,226.0,21.0,9.7,47.0,72,Karachi,20.0,14.0,5.0,2.0,2025-05-14 20:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.1,90,1004.4,7.1,234,40,34.1,20.8,204.0,19.5,9.4,47.0,73,Karachi,21.0,14.0,5.0,2.0,2025-05-14 21:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.9,90,1004.1,7.8,220,40,32.1,19.2,196.0,16.7,8.9,49.0,73,Karachi,22.0,14.0,5.0,2.0,2025-05-14 22:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.7,91,1004.1,6.7,226,40,31.0,17.7,201.0,13.3,8.6,52.0,73,Karachi,23.0,14.0,5.0,2.0,2025-05-14 23:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
27.6,91,1003.9,8.5,238,40,30.4,16.9,231.0,12.2,8.8,54.0,73,Karachi,0.0,15.0,5.0,3.0,2025-05-15 00:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
28.3,88,1004.1,8.1,241,40,29.5,16.3,313.0,13.5,9.6,56.0,73,Karachi,1.0,15.0,5.0,3.0,2025-05-15 01:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
29.0,83,1004.6,6.7,232,40,30.7,18.5,419.0,15.1,10.9,60.0,73,Karachi,2.0,15.0,5.0,3.0,2025-05-15 02:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
30.4,74,1005.1,8.2,209,40,37.3,19.4,479.0,15.3,12.9,70.0,73,Karachi,3.0,15.0,5.0,3.0,2025-05-15 03:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
31.7,67,1005.4,9.8,216,40,41.7,21.0,447.0,12.9,16.5,92.0,73,Karachi,4.0,15.0,5.0,3.0,2025-05-15 04:00:00+00:00,21.07,60.0,1010.0,1.54,4.0,51.23,122.65,0.06,0.2,142.01
